"","ID","date","midgam","version","age","agegroup","sex","v5","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16","v17","v18","v19","v20","v21","v22","v23","v24","v25","v26","v27","v28","v29","v30","v31","v32","v33","v34","v35","v36","v37","v38","v39","v40","v41","v42","v43","v44","v45","v46","v47","v48","v49","v50","v51A","v51B","v51C","v51D","v51E","v51F","v51G","v51H","v51I","v51J","v51K","v51L","v51M","v51N","v56A","v56B","v56Z","v56C","v56D","v56E","v56F","v56G","v56H","v56I","v56J","v56L","v56M","v56N","v56O","v56P","v57","v58","v59","v60","v61","v62","v63","v64","v65","v66","v67","v68","v69","v70","v71","v72","v73","v74","v75","v76","v77","v78","v79","v80","v81","v82","v83","v84","v85","v86","v88","v89","v90","v91","v92","v93","v94","v95","v96","v97","v98","v99","v100","v101","v102","v103","v104","v105","v106","v107","v108","v109","v110","v111","v112","v112_a","v113","v114","v115","v116","v117","v118","v119","v120","v121","v122","v123","v124","v125","v126","v127","v128","v129","v130","v131","v132","v133","v134","v135","v136","v137","v138","v139","v140","v141","v142","v143","v144","v145","v146","v147","v148","after_date","after_version","after_v1","after_v2","after_v3","after_v4a_1","after_v4a_2","after_v4a_3","after_v4b","after_v5","after_v6","after_v7a","after_v7b","after_v7c","after_v7d","after_v7e","after_v7f","after_v7g","after_v7h","after_v7i","after_v7j","after_v7k","after_v8","after_v9","after_v10","after_v11","after_v12","after_v13a_1","after_v13a_2","after_v13a_3","after_v13b_1_1","after_v13b_1_2","after_v13b_1_3","after_v13b_2_1","after_v13b_2_2","after_v13b_2_3","after_v14a","after_v14b","after_v15"
"361",7662,"04/03/2015",2,2,40,4,2,1,5,3,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,3,2,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,3,8,5,99,99,7,0,0,99,99,0,NA,NA,NA,NA,7,0,0,99,99,6,0,99,99,8,99,NA,NA,NA,NA,NA,5,2,9,4,5,5,9,2,9,9,9,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,9,5,8,5,2,1,1,7,2,0,1,3,0,1,9,1,6,0,2,1,1,1,9,9,8,8,1,2,9,9,4,1,31,6,NA,0,1,4,4,9,9,9,9,13,7,2,1,1,"      16",1,9,4,7,1,1,1,NA,NA,NA,NA,NA,NA,6100,1,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",18133,"04/03/2015",2,2,68,6,2,1,3,3,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,1,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2,6,6,5,99,0,8,6,4,0,4,NA,NA,NA,NA,7,6,6,6,99,5,8,8,7,7,7,NA,NA,NA,NA,NA,1,5,4,4,5,1,2,5,3,3,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,6,8,5,1,2,1,97,3,97,1,3,0,1,9,3,4,0,4,1,3,3,3,2,8,1,1,2,3,1,3,22,22,2,1960,0,14,4,4,1,1,3,3,15,5,1,3,0,"      16",1,2,5,2,2,1,5,NA,NA,NA,NA,NA,NA,8300,1,1,"23/03/2015",1,1,99,2,NA,NA,NA,NA,1,1,4,4,4,4,1,4,2,2,4,4,5,5,3,1,4,2,81,2,NA,NA,NA,NA,NA,NA,NA,1,NA,3
"363",18395,"04/03/2015",2,2,75,7,2,1,3,3,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,4,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,4,5,5,7,10,3,3,0,7,99,0,NA,NA,NA,NA,7,5,2,5,10,3,3,0,5,0,0,NA,NA,NA,NA,NA,4,2,2,5,5,4,2,1,4,4,3,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,6,3,5,1,1,1,3,2,0,1,2,0,1,9,9,98,0,4,1,3,1,4,1,3,1,5,2,4,2,2,1,66,5,NA,0,6,1,9,1,1,1,1,16,5,1,3,0,"      16",1,5,5,1,1,1,4,NA,NA,NA,NA,NA,NA,8400,1,1,"25/03/2015",2,1,3,6,NA,NA,NA,NA,1,1,4,5,5,4,2,4,2,4,2,4,2,4,1,1,3,3,NA,NA,NA,33,NA,NA,1,NA,NA,NA,1,3
"364",17792,"04/03/2015",2,2,62,6,2,1,5,3,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,3,3,4,2,8,99,0,2,0,4,0,0,NA,NA,NA,NA,5,3,3,7,0,0,0,0,6,0,0,NA,NA,NA,NA,NA,4,5,9,4,4,3,2,4,3,3,4,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,4,8,4,1,2,1,97,2,0,9,0,0,1,9,3,4,0,4,2,3,3,1,4,3,8,5,2,2,9,2,1,27,6,NA,0,6,9,4,1,1,1,1,18,8,2,1,1,"      16",1,3,5,99,3,1,5,NA,NA,NA,NA,NA,NA,6300,1,1,"29/03/2015",1,1,99,1,NA,NA,NA,NA,4,1,2,2,4,4,2,4,4,3,9,4,4,2,2,2,0,0,81,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3
"365",18125,"06/03/2015",2,2,67,6,1,1,1,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,3,9,2,10,5,3,0,0,2,5,0,NA,NA,NA,NA,9,3,0,10,7,2,2,0,2,5,0,NA,NA,NA,NA,NA,2,2,4,4,4,2,2,2,3,4,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,4,2,4,2,2,1,5,2,0,1,1,0,1,1,3,10,0,1,1,3,2,1,2,2,9,1,2,3,1,3,25,25,2,1968,0,1,3,3,4,2,1,1,20,8,1,3,0,"      16",1,3,5,2,3,1,2,NA,NA,NA,NA,NA,NA,2620,1,1,"30/03/2015",2,1,5,6,NA,NA,NA,NA,5,1,4,4,4,5,5,5,4,3,5,3,4,3,2,1,5,1,NA,NA,NA,94,NA,NA,26,1,NA,NA,3,3
"366",8296,"06/03/2015",2,1,60,6,2,1,1,4,43,1,2,1,9,1,2,4,4,4,1,2,3,3,2,3,2,2,2,6,3,7,7,1,9,NA,NA,NA,1,4,4,9,4,NA,NA,NA,NA,NA,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,1,3,3,3,2,3,3,9,2,1,NA,NA,NA,1,8,NA,NA,1,1,97,2,0,1,2,0,NA,9,3,7,0,4,3,NA,9,2,4,3,8,1,2,4,1,4,61,61,1,1969,0,2,NA,NA,NA,NA,NA,NA,14,5,2,4,0,"      16",1,5,4,4,1,1,1,9,9,9,9,9,9,6100,1,1,"23/03/2015",2,1,8,6,NA,NA,NA,NA,5,1,5,9,5,5,5,5,5,5,5,5,5,5,1,1,8,2,NA,NA,NA,98,NA,NA,3,NA,NA,NA,9,3
"367",176340,"06/03/2015",2,2,38,3,2,1,4,4,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3,3,2,2,2,NA,NA,NA,NA,NA,4,4,2,1,1,NA,1,NA,1,3,0,0,NA,NA,NA,NA,7,NA,NA,8,6,4,4,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,99,5,99,3,2,99,1,1,5,5,5,5,3,4,4,3,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,5,8,4,4,2,1,9,2,0,1,2,0,1,1,9,8,0,7,3,3,9,1,4,3,8,1,2,3,2,4,99,99,NA,NA,NA,NA,NA,4,1,NA,1,NA,16,8,1,1,1,"      16",1,4,5,5,2,2,3,NA,NA,NA,NA,NA,NA,2730,2,2,"30/03/2015",1,1,9,6,NA,NA,NA,NA,5,1,4,2,3,2,5,4,4,2,4,3,4,9,3,1,9,1,37,13,55,NA,NA,NA,NA,NA,NA,3,NA,2
"368",9573,"08/03/2015",3,1,19,1,1,1,5,4,19,5,1,4,3,2,3,1,4,1,3,2,4,3,1,3,4,4,4,7,7,7,4,3,9,NA,NA,NA,1,4,3,4,4,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,3,3,2,3,3,2,1,2,NA,NA,NA,6,8,NA,NA,2,1,10,2,0,1,3,0,NA,1,1,95,0,2,3,NA,9,1,4,8,1,6,1,NA,0,3,1,1,4,NA,0,5,NA,NA,NA,NA,NA,NA,16,5,2,1,1,"      16",1,5,5,10,3,1,1,3,2,3,4,1,2,3000,1,1,"25/03/2015",2,1,10,6,NA,NA,NA,NA,5,1,2,5,1,4,5,1,1,4,5,3,5,5,1,1,10,1,NA,NA,NA,37,54,NA,24,1,NA,NA,1,3
"369",9608,"08/03/2015",3,2,20,1,2,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,2,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,3,9,0,6,6,4,2,0,5,4,0,NA,NA,NA,NA,9,2,0,6,7,5,2,0,5,5,0,NA,NA,NA,NA,NA,2,2,4,4,5,3,3,4,1,1,1,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,5,8,1,9,2,1,7,2,0,1,3,0,1,1,1,95,0,4,3,1,1,2,1,3,1,6,1,NA,0,4,1,1,4,NA,0,1,4,4,1,4,1,4,14,4,2,5,0,"      16",1,3,7,5,3,1,1,NA,NA,NA,NA,NA,NA,922,1,1,"26/03/2015",1,1,7,1,45,82,NA,NA,5,1,5,4,2,4,3,3,4,4,2,4,4,5,1,1,7,2,31,1,2,NA,NA,NA,NA,NA,NA,3,NA,3
"370",9546,"08/03/2015",3,2,60,6,2,1,1,2,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,3,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,8,3,8,6,5,0,0,3,7,0,NA,NA,NA,NA,10,4,0,8,5,3,0,0,5,8,0,NA,NA,NA,NA,NA,2,2,1,4,5,5,4,4,2,4,4,4,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,6,8,4,1,1,2,98,2,0,2,0,98,1,9,1,98,0,1,3,3,1,1,2,3,8,1,2,7,2,3,1,26,6,NA,0,1,1,9,1,1,1,1,15,6,2,1,2,"      16",1,3,6,7,3,1,2,NA,NA,NA,NA,NA,NA,3576,1,1,"25/03/2015",1,1,5,6,NA,NA,NA,NA,5,4,2,4,5,5,2,4,2,3,5,4,5,4,3,2,0,0,37,32,NA,NA,NA,NA,NA,NA,NA,3,NA,2
"371",11097,"08/03/2015",3,1,35,3,2,1,3,4,34,4,3,2,1,1,1,2,2,3,4,9,9,1,1,2,1,2,3,1,2,7,7,4,3,NA,NA,NA,4,2,4,2,1,NA,NA,NA,NA,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,1,3,2,2,3,1,3,1,NA,NA,NA,6,1,NA,NA,3,1,9,2,0,1,3,0,NA,9,2,8,0,6,2,NA,4,2,2,8,8,1,1,NA,0,1,1,65,5,NA,0,5,NA,NA,NA,NA,NA,NA,19,7,1,1,1,"      16",1,2,3,2,1,1,5,3,1,2,3,2,2,5000,1,1,"23/03/2015",1,1,9,6,NA,NA,NA,NA,5,1,4,2,3,3,2,2,2,2,4,2,5,5,5,1,9,1,89,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2
"372",13423,"08/03/2015",3,1,67,6,2,1,2,3,21,4,3,1,1,1,1,2,2,4,3,1,2,1,1,2,1,4,3,2,1,7,7,4,3,NA,NA,NA,4,9,4,1,1,NA,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,1,3,2,2,3,1,3,1,NA,NA,NA,6,1,NA,NA,3,1,2,0,0,0,0,0,NA,9,2,8,0,6,2,NA,2,1,2,8,8,1,2,3,1,2,1,25,6,NA,0,10,NA,NA,NA,NA,NA,NA,16,7,1,3,0,"      16",1,9,5,2,3,1,5,2,2,2,4,4,3,8300,1,1,"25/03/2015",1,1,2,3,55,14,NA,NA,4,1,4,4,2,3,4,4,2,2,1,4,4,4,6,1,2,3,88,32,2,NA,NA,NA,NA,NA,NA,2,NA,3
"373",13425,"08/03/2015",3,1,67,6,2,1,3,2,1,2,4,2,1,2,1,2,2,3,4,1,2,1,1,3,9,4,2,4,9,7,6,2,4,NA,NA,NA,4,4,4,4,1,NA,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,3,1,3,3,3,1,2,3,3,NA,NA,NA,5,8,NA,NA,3,1,1,0,0,0,0,0,NA,3,1,1,1,2,1,NA,1,1,4,4,1,1,2,3,1,2,98,98,9,NA,0,14,NA,NA,NA,NA,NA,NA,99,7,2,2,2,"      16",2,9,99,99,4,1,4,9,9,9,9,9,9,9000,1,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",11304,"08/03/2015",3,2,37,3,2,1,3,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,3,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,5,0,10,99,0,0,0,5,99,0,NA,NA,NA,NA,5,0,0,10,5,0,0,0,5,0,0,NA,NA,NA,NA,NA,2,2,2,4,4,4,4,4,2,2,2,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,5,8,2,2,1,2,5,2,0,1,2,0,1,3,9,2,0,1,3,1,2,1,2,8,8,3,2,2,2,3,1,70,5,NA,0,2,1,4,3,3,4,4,14,6,2,1,2,"      16",1,2,3,3,3,1,4,NA,NA,NA,NA,NA,NA,8700,1,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",12566,"08/03/2015",3,2,53,5,2,1,4,4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,4,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,5,2,2,2,0,7,7,5,1,0,NA,NA,NA,NA,0,6,3,3,7,0,7,3,6,0,0,NA,NA,NA,NA,NA,4,2,3,4,3,3,4,4,4,3,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,6,8,4,1,2,1,97,2,0,1,1,0,1,9,9,4,0,5,3,3,1,1,2,3,8,3,2,2,2,2,1,1,4,NA,0,3,1,3,1,1,1,1,15,7,1,2,1,"      16",2,9,3,2,3,1,5,NA,NA,NA,NA,NA,NA,7200,1,1,"25/03/2015",2,1,4,6,NA,NA,NA,NA,5,1,2,4,3,3,4,4,2,3,3,3,2,3,2,1,4,1,NA,NA,NA,88,NA,NA,88,NA,NA,NA,1,3
"376",9977,"09/03/2015",3,2,43,4,2,1,9,9,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,3,9,9,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,4,99,99,99,99,99,99,99,99,99,99,NA,NA,NA,NA,99,99,99,99,99,99,99,99,99,99,99,NA,NA,NA,NA,NA,5,5,9,9,9,9,9,9,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,1,8,4,1,9,3,7,2,0,1,9,0,1,9,9,6,0,4,9,1,3,2,4,8,8,6,1,NA,0,4,1,32,6,NA,0,1,4,9,1,1,1,1,14,6,2,1,1,"      16",1,4,99,3,1,1,1,NA,NA,NA,NA,NA,NA,6100,1,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",10210,"09/03/2015",3,2,26,2,2,1,5,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,1,9,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,4,99,99,99,99,10,99,99,99,99,99,NA,NA,NA,NA,99,99,99,99,99,99,99,99,99,99,99,NA,NA,NA,NA,NA,5,5,9,5,4,3,3,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,2,8,5,1,1,1,7,2,0,1,2,0,1,9,9,6,0,5,1,3,9,2,1,3,8,1,2,3,2,3,1,31,6,NA,0,1,3,4,1,1,1,1,14,5,2,1,2,"      16",1,1,2,5,4,1,1,NA,NA,NA,NA,NA,NA,3000,1,1,"24/03/2015",2,1,7,6,NA,NA,NA,NA,4,1,2,5,5,9,4,2,9,2,9,5,3,4,1,1,7,1,NA,NA,NA,51,NA,NA,1,NA,NA,NA,1,1
"378",176484,"09/03/2015",3,2,39,3,2,1,2,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,4,2,2,2,4,NA,NA,NA,NA,NA,3,3,4,4,3,NA,1,NA,2,2,0,0,NA,NA,NA,NA,9,NA,NA,10,4,5,8,6,2,7,6,NA,NA,NA,NA,NA,NA,NA,8,8,6,6,3,5,4,4,4,4,2,2,5,4,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,6,8,4,1,1,2,11,2,0,9,0,0,2,3,3,98,0,9,3,3,2,2,4,3,8,1,2,4,2,4,99,99,NA,NA,NA,NA,NA,4,1,NA,1,NA,99,8,1,1,1,"      16",1,4,4,6,1,2,2,NA,NA,NA,NA,NA,NA,529,2,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",12461,"09/03/2015",3,2,51,5,2,1,3,4,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2,3,7,1,6,1,7,4,1,1,1,NA,NA,NA,NA,3,6,7,0,6,0,7,2,0,0,0,NA,NA,NA,NA,NA,1,1,3,2,4,3,2,4,4,2,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,6,3,1,1,2,1,2,0,0,0,0,0,1,1,2,4,0,4,3,3,2,3,2,8,8,1,2,2,1,2,1,NA,6,NA,0,6,1,2,2,1,2,1,18,8,1,1,1,"      16",1,3,99,2,2,1,5,NA,NA,NA,NA,NA,NA,4000,1,1,"29/03/2015",2,1,2,4,NA,NA,NA,NA,4,2,4,2,3,3,4,4,3,2,5,3,5,3,3,2,0,0,NA,NA,NA,31,NA,NA,1,13,NA,NA,1,3
"380",176527,"10/03/2015",3,1,20,1,2,1,4,3,60,4,3,2,9,1,NA,2,3,NA,NA,NA,NA,1,1,3,1,1,4,1,1,7,7,2,4,NA,NA,NA,4,9,4,9,2,9,4,2,2,9,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,1,3,2,2,3,1,3,1,NA,NA,NA,4,2,NA,NA,9,1,98,2,0,1,2,0,NA,9,9,94,0,7,2,NA,3,2,1,8,8,6,1,NA,0,3,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,4,2,1,2,"      16",2,9,4,5,3,3,2,3,2,2,3,4,4,532,2,2,"31/03/2015",1,1,11,6,NA,NA,NA,NA,9,1,3,4,4,3,4,4,2,4,5,5,4,9,5,1,11,2,98,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3
"381",10663,"10/03/2015",3,2,30,3,2,1,3,3,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,4,5,8,2,7,3,7,6,3,1,99,NA,NA,NA,NA,6,8,7,7,7,0,5,5,3,2,99,NA,NA,NA,NA,NA,1,1,4,4,4,1,1,4,4,3,3,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,6,8,4,1,3,1,2,0,0,0,0,0,2,1,2,94,0,5,3,3,3,2,3,3,8,1,1,NA,0,2,1,1,4,NA,0,1,1,3,3,1,1,1,18,8,1,1,1,"      16",1,1,3,2,3,1,4,NA,NA,NA,NA,NA,NA,9000,1,1,"26/03/2015",1,1,4,2,41,NA,NA,NA,5,4,4,3,5,5,2,2,1,1,5,5,5,5,3,1,4,2,76,46,43,NA,NA,NA,NA,NA,NA,2,NA,3
"382",176530,"10/03/2015",3,1,36,3,2,1,2,2,34,5,4,1,2,1,NA,1,3,NA,NA,NA,NA,1,2,3,9,9,9,5,5,7,7,9,4,NA,NA,NA,2,2,4,1,3,4,4,3,1,1,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,3,3,2,3,2,3,2,NA,NA,NA,3,8,NA,NA,9,1,98,2,0,1,2,0,NA,9,9,98,0,7,3,NA,2,3,1,2,2,1,2,3,2,3,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,7,1,1,2,"      16",1,3,8,5,1,3,4,2,1,4,4,3,4,543,2,2,"30/03/2015",1,1,98,6,NA,NA,NA,NA,3,2,2,4,3,3,4,3,3,4,3,3,3,4,9,1,99,0,78,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3
"383",176540,"10/03/2015",3,1,61,6,2,1,5,4,22,5,3,2,9,1,NA,1,1,NA,NA,NA,NA,3,1,3,1,1,4,5,6,7,7,4,4,NA,NA,NA,1,1,4,1,1,4,4,4,1,4,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,1,3,3,1,3,1,3,1,NA,NA,NA,5,3,NA,NA,2,1,11,2,0,3,0,0,NA,3,3,98,0,7,2,NA,4,1,2,3,8,1,2,3,2,3,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,5,1,3,0,"      16",1,5,4,3,2,2,3,1,1,2,9,4,4,8900,2,2,"30/03/2015",1,1,11,5,NA,NA,NA,NA,5,1,1,4,2,5,4,5,5,1,5,4,4,2,1,1,11,1,96,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1
"384",176545,"10/03/2015",3,2,NA,5,1,1,4,4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,4,9,1,4,2,NA,NA,NA,NA,NA,4,4,4,3,2,NA,1,NA,1,3,0,0,NA,NA,NA,NA,3,NA,NA,10,7,8,8,5,0,5,3,NA,NA,NA,NA,NA,NA,NA,9,8,8,5,5,7,1,1,5,5,5,5,5,4,3,4,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,6,1,2,3,3,1,98,2,0,1,2,0,1,3,2,19,0,7,3,3,2,2,1,2,1,1,2,3,2,2,99,99,NA,NA,NA,NA,NA,4,1,NA,3,NA,16,8,1,1,1,"      16",1,4,4,5,1,2,3,NA,NA,NA,NA,NA,NA,8900,2,2,"01/04/2015",2,1,11,4,NA,NA,NA,NA,5,1,4,4,4,2,2,2,2,4,4,2,4,1,1,1,11,2,NA,NA,NA,40,41,55,92,NA,NA,NA,4,1
"385",9672,"10/03/2015",3,2,20,1,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,4,3,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,3,8,5,6,7,4,6,0,8,4,0,NA,NA,NA,NA,9,5,4,6,7,3,1,0,6,7,0,NA,NA,NA,NA,NA,2,2,4,4,4,4,2,2,3,3,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,5,3,1,2,2,1,5,2,0,1,1,0,1,1,1,5,0,2,3,3,1,4,2,3,1,6,1,NA,0,2,1,1,4,NA,0,3,3,4,1,1,1,1,12,4,2,5,0,"      16",2,1,4,5,2,1,3,NA,NA,NA,NA,NA,NA,3000,1,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
